descriptor;source device;target device;app;screenshot;precision;recall;time;mode
sift;Google Nexus 5;Pixel_2_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;1;1.2416;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Fast_Notepad_1.4.4;Screenshot_0;0.6667;0.6667;1.1227;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Floating_Stickies_2.1;Screenshot_0;1;1;1.5093;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;GenialWriting_1.38.0811;Screenshot_0;1;1;1.3767;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;GirlsDiary_1.9.5;Screenshot_0;1;1;1.2043;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;GNotes_1.8.3.8;Screenshot_0;1;0.875;1.1388;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;GO_Note_Widget_2.33;Screenshot_0;0.875;1;1.3438;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Handrite_2.16;Screenshot_0;1;1;1.1676;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Handy_Journal_3.1.3;Screenshot_0;1;1;1.3868;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Hashnote_1.5.1;Screenshot_0;1;1;1.4184;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;iPhone_Notifications_Lite_6.4;Screenshot_0;1;1;1.4409;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;JotterPad_12.10.3-pi;Screenshot_0;1;1;1.2851;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Just_Note_1.1.1;Screenshot_0;1;1;1.4524;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Khmer_Notes_1.0.3;Screenshot_0;0.75;1;1.245;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;1;1;1.5235;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Magnum_Opus_1.22;Screenshot_0;1;1;1.0993;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Mindjet_Maps_4.1;Screenshot_0;1;1;1.134;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Mio_Diario_2.0.19;Screenshot_0;1;1;1.2411;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;MyBitCast_1.0.17.7621;Screenshot_0;1;1;1.4009;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;1;0.6667;1.5551;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;My_Diary_6.1;Screenshot_0;0.9231;0.7742;1.3574;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Password_Notes_1.0;Screenshot_0;1;0.8;1.2467;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Secure_Notes_1.4.4;Screenshot_0;1;1;1.1554;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Native_Clipboard_4.7.2;Screenshot_0;1;1;1.2886;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;NOTA_2.13;Screenshot_0;1;1;1.0862;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;NoteLedge_Lite_1.4.1;Screenshot_0;0.9565;0.9565;1.6964;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;notePad+_3.2.10;Screenshot_0;1;1;1.5951;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;1.2534;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;1;1;1.1708;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Notes_(Beta)_1.07;Screenshot_0;1;0.7692;1.2878;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Notes_Plus_1.0.0;Screenshot_0;1;1;1.1599;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Notes_with_Password_0.1;Screenshot_0;1;0.8;1.2629;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Notif_0.7.1;Screenshot_0;1;1;1.2507;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;NTW_Lite!_1.89b;Screenshot_0;1;1;1.1409;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;OCR_Scanner_-_Text_to_Speech._Voice_to_Text_1.4;Screenshot_0;1;1;1.1362;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Office_365_Admin_3.5.0.0;Screenshot_0;1;1;1.233;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Office_Documents_Viewer_(Free)_1.26.19;Screenshot_0;1;1;1.1311;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;OI_Notepad_1.3;Screenshot_0;0.8;0.8;1.5235;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Open365_2.0.4;Screenshot_0;1;1;1.1505;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Open_Note_1.2.2016;Screenshot_0;1;1;1.1481;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Paper_Formats_v7;Screenshot_0;1;0.96;1.2615;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;PostStatut_5;Screenshot_0;0.8824;1;1.0375;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Quickoffice_-_Google_Apps_6.5.1.12;Screenshot_0;0.9333;1;1.1439;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;QuickThoughts_2.17.6;Screenshot_0;1;1;1.0675;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Quick_Notes_1.0.2;Screenshot_0;1;0.7778;1.1155;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Quick_Notes_1.3.0;Screenshot_0;1;0.6667;2.226;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Quotes_Kingdom_1.0;Screenshot_0;1;1;1.5257;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;QwickNote_1.0;Screenshot_0;0.7;1;1.2375;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Read_Out_1.0.0;Screenshot_0;1;0.75;0.9902;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Safe_Notes_1.7;Screenshot_0;1;1;1.0374;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Schedule_Deluxe_3.7.2;Screenshot_0;1;1;1.1478;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;SC_2.0;Screenshot_0;1;0.8889;1.5155;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Secret_Notes2_1.2;Screenshot_0;0.8889;1;2.2665;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;SimpleNotes_3.6.1;Screenshot_0;1;1;2.0881;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Simple_Notepad_1.8.8;Screenshot_0;1;1;0.9902;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Speechnotes_1.69;Screenshot_0;1;1;1.2698;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Status_New_3.9;Screenshot_0;0.9667;0.9355;1.2428;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Sync_Notes_-_Notepad_5.0;Screenshot_0;1;1;1.2018;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Tamil_Keyboard_1.6.2;Screenshot_0;0.8;1;1.6211;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Tasks_&_Notes_11.7.11;Screenshot_0;0.9375;0.9375;1.3223;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Texpand_1.8.7;Screenshot_0;1;1;1.1437;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;TextWarrior_0.93;Screenshot_0;1;1;1.0889;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Text_Scanner_(Scan_Computer)_-_Voice_Read_Pro;Screenshot_0;1;1;1.127;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Text_Viewer_0.1.11;Screenshot_0;1;1;1.2311;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;To-Do_List_Widget_2.0;Screenshot_0;1;0.8462;1.4067;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Todoist_15.0.3;Screenshot_0;1;0.75;1.2779;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;To_Do_Reminder_2.68.50;Screenshot_0;1;1;1.2943;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Turbo_Editor_2.4;Screenshot_0;1;0.8571;1.1521;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Txt_Reader_e_Writer_1.9;Screenshot_0;1;1;1.1761;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Unicode_-_Bijoy_Converter_2.0.0;Screenshot_0;0.8333;0.8333;1.1917;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Voice_to_Text_1.0.0;Screenshot_0;1;0.8333;1.1389;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;WeNote_1.89;Screenshot_0;1;1;1.1138;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;WhatTheFont_1.1.1;Screenshot_0;0.0625;1;1.6127;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Writeaday_2.7.0;Screenshot_0;1;1;1.2702;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Writeometer_1.9.1;Screenshot_0;1;1;1.3243;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Writer_1.1;Screenshot_0;1;1;1.1517;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Writer_Plus_1.46;Screenshot_0;0;0;1.1057;fullscreen
sift;Google Nexus 5;Pixel_2_API_25;Write_Urdu_On_Photo_1.0.5;Screenshot_0;1;1;1.2404;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;AcsNote_8.03;Screenshot_0;0.9091;0.3571;1.7427;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Appunti_4.02.1082481;Screenshot_0;1;1;2.9041;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;appunti_scritto_0.0.16;Screenshot_0;1;1;1.6156;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;ASCII_Text_Symbols_1.0;Screenshot_0;0.9836;0.7229;1.8571;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Bangla_Note_2.3;Screenshot_0;1;1;1.486;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Belt.io_1.0.1;Screenshot_0;1;1;1.6087;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Catch_Notes_5.2.11;Screenshot_0;0.6667;1;1.5455;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.2667;1;2.6321;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Character_Story_Planner_2_1.91;Screenshot_0;1;0.875;1.5128;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Clipboard_Contents_6.3.1.10;Screenshot_0;1;1;1.4692;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Clipboard_Manager_4;Screenshot_0;1;1;1.5558;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;0.8333;1;1.5426;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;2.4031;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Death_Note_3.1.5;Screenshot_0;1;1;2.5569;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Diario_Segreto_2.8;Screenshot_0;0.8571;0.8571;2.7031;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Document_Manager_1.9;Screenshot_0;0.875;0.7778;1.4454;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;0.625;1.7754;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Fast_Notepad_1.4.4;Screenshot_0;1;0.75;3.6232;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Floating_Stickies_2.1;Screenshot_0;1;0.2857;2.1178;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;GenialWriting_1.38.0811;Screenshot_0;1;1;2.064;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;GirlsDiary_1.9.5;Screenshot_0;1;1;1.7837;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;GNotes_1.8.3.8;Screenshot_0;0.8571;0.8571;2.8562;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;GO_Note_Widget_2.33;Screenshot_0;1;0.625;2.0773;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Handrite_2.16;Screenshot_0;1;1;2.1858;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Handy_Journal_3.1.3;Screenshot_0;1;0.6667;2.6134;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Hashnote_1.5.1;Screenshot_0;1;1;5.3928;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;iPhone_Notifications_Lite_6.4;Screenshot_0;1;1;2.307;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;JotterPad_12.10.3-pi;Screenshot_0;1;1;2.2995;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Just_Note_1.1.1;Screenshot_0;1;1;3.184;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Khmer_Notes_1.0.3;Screenshot_0;1;0.75;1.9542;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;1;1;2.6989;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Magnum_Opus_1.22;Screenshot_0;1;1;5.2199;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Mindjet_Maps_4.1;Screenshot_0;1;1;2.0138;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Mio_Diario_2.0.19;Screenshot_0;1;0.5;2.1474;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;MyBitCast_1.0.17.7621;Screenshot_0;1;0.6;2.6175;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;1;0.6667;2.3773;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;My_Diary_6.1;Screenshot_0;0.7857;0.3667;2.4062;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Password_Notes_1.0;Screenshot_0;1;0.8;2.0236;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Secure_Notes_1.4.4;Screenshot_0;1;1;2.084;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Native_Clipboard_4.7.2;Screenshot_0;1;1;2.2972;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;NOTA_2.13;Screenshot_0;1;0.6667;2.3158;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;NoteLedge_Lite_1.4.1;Screenshot_0;0.8;0.8;8.2936;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;notePad+_3.2.10;Screenshot_0;1;0.6;2.7137;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;2.3887;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;1;1;2.0389;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Notes_(Beta)_1.07;Screenshot_0;1;0.8462;2.4076;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Notes_Plus_1.0.0;Screenshot_0;1;0.7778;2.8024;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Notes_with_Password_0.1;Screenshot_0;1;0.8;1.9986;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Notif_0.7.1;Screenshot_0;1;0.9333;2.0875;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;NTW_Lite!_1.89b;Screenshot_0;1;1;2.2628;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;OCR_Scanner_-_Text_to_Speech._Voice_to_Text_1.4;Screenshot_0;1;1;2.5472;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Office_365_Admin_3.5.0.0;Screenshot_0;1;1;1.97;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Office_Documents_Viewer_(Free)_1.26.19;Screenshot_0;1;0.875;2.1542;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;OI_Notepad_1.3;Screenshot_0;0.8;0.8;2.748;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Open365_2.0.4;Screenshot_0;1;1;1.89;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Open_Note_1.2.2016;Screenshot_0;1;1;2.0336;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Paper_Formats_v7;Screenshot_0;1;0.96;2.2207;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;PostStatut_5;Screenshot_0;0.8824;1;5.578;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Quickoffice_-_Google_Apps_6.5.1.12;Screenshot_0;1;0.9333;2.1225;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;QuickThoughts_2.17.6;Screenshot_0;1;1;2.1314;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Quick_Notes_1.0.2;Screenshot_0;1;0.5556;2.6039;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Quick_Notes_1.3.0;Screenshot_0;1;0.6667;3.2714;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Quotes_Kingdom_1.0;Screenshot_0;1;1;2.3535;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;QwickNote_1.0;Screenshot_0;0.7778;0.875;8.5088;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Read_Out_1.0.0;Screenshot_0;1;0.5;2.0919;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Safe_Notes_1.7;Screenshot_0;1;1;2.2865;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Schedule_Deluxe_3.7.2;Screenshot_0;1;0.9167;2.578;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;SC_2.0;Screenshot_0;1;0.8889;2.374;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Secret_Notes2_1.2;Screenshot_0;0.8889;1;3.2777;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;SimpleNotes_3.6.1;Screenshot_0;1;1;8.2089;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Simple_Notepad_1.8.8;Screenshot_0;1;1;1.9431;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Speechnotes_1.69;Screenshot_0;1;0.7778;2.4759;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Status_New_3.9;Screenshot_0;1;0.9688;3.3776;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Sync_Notes_-_Notepad_5.0;Screenshot_0;1;0.6667;2.1941;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Tamil_Keyboard_1.6.2;Screenshot_0;1;1;2.7498;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Tasks_&_Notes_11.7.11;Screenshot_0;1;0.9412;3.8531;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Texpand_1.8.7;Screenshot_0;1;1;1.5548;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;TextWarrior_0.93;Screenshot_0;1;1;1.6097;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Text_Scanner_(Scan_Computer)_-_Voice_Read_Pro;Screenshot_0;1;1;1.5728;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Text_Viewer_0.1.11;Screenshot_0;1;1;2.0265;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;To-Do_List_Widget_2.0;Screenshot_0;1;0.8462;2.4168;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Todoist_15.0.3;Screenshot_0;1;0.5;2.2729;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;To_Do_Reminder_2.68.50;Screenshot_0;1;0.8571;2.3763;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Turbo_Editor_2.4;Screenshot_0;1;0.8571;1.5233;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Txt_Reader_e_Writer_1.9;Screenshot_0;1;1;1.5831;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Unicode_-_Bijoy_Converter_2.0.0;Screenshot_0;1;0.8571;1.7079;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Voice_to_Text_1.0.0;Screenshot_0;1;0.6667;1.8732;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;WeNote_1.89;Screenshot_0;0.8889;0.8;2.0875;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;WhatTheFont_1.1.1;Screenshot_0;0;0;2.6014;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Writeaday_2.7.0;Screenshot_0;1;0.6667;1.6763;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Writeometer_1.9.1;Screenshot_0;1;1;1.7786;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Writer_1.1;Screenshot_0;1;1;1.6109;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Writer_Plus_1.46;Screenshot_0;0.8571;0.8571;1.5303;fullscreen
sift;Google Nexus 5;Pixel_2_XL_API_25;Write_Urdu_On_Photo_1.0.5;Screenshot_0;0.8889;1;1.9012;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;AcsNote_8.03;Screenshot_0;0.9091;0.3571;1.2686;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Appunti_4.02.1082481;Screenshot_0;1;1;2.0725;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;appunti_scritto_0.0.16;Screenshot_0;1;1;1.1532;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;ASCII_Text_Symbols_1.0;Screenshot_0;0.9492;0.6914;1.4132;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Bangla_Note_2.3;Screenshot_0;1;1;1.2237;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Belt.io_1.0.1;Screenshot_0;1;1;1.3935;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Catch_Notes_5.2.11;Screenshot_0;1;1;1.3516;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.8667;0.8667;1.5095;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Character_Story_Planner_2_1.91;Screenshot_0;1;0.875;1.2201;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Clipboard_Contents_6.3.1.10;Screenshot_0;1;1;1.1698;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Clipboard_Manager_4;Screenshot_0;1;1;1.2234;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;1;0.8333;1.1841;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;1.3851;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Death_Note_3.1.5;Screenshot_0;0.8571;1;1.5772;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Diario_Segreto_2.8;Screenshot_0;1;0.875;1.6468;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Document_Manager_1.9;Screenshot_0;1;1;1.268;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;1;1.301;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Fast_Notepad_1.4.4;Screenshot_0;1;0.75;1.1461;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Floating_Stickies_2.1;Screenshot_0;1;1;1.6072;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;GenialWriting_1.38.0811;Screenshot_0;1;1;1.4375;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;GirlsDiary_1.9.5;Screenshot_0;1;0.8333;1.2611;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;GNotes_1.8.3.8;Screenshot_0;1;0.875;1.1967;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;GO_Note_Widget_2.33;Screenshot_0;0.75;1;1.4036;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Handrite_2.16;Screenshot_0;1;1;1.2327;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Handy_Journal_3.1.3;Screenshot_0;1;1;1.44;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Hashnote_1.5.1;Screenshot_0;1;1;1.4968;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;iPhone_Notifications_Lite_6.4;Screenshot_0;1;1;1.5835;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;JotterPad_12.10.3-pi;Screenshot_0;1;1;1.3489;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Just_Note_1.1.1;Screenshot_0;0.6667;1;1.5414;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Khmer_Notes_1.0.3;Screenshot_0;0.75;1;1.3152;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;1;1;1.615;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Magnum_Opus_1.22;Screenshot_0;1;0.5;1.1575;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Mindjet_Maps_4.1;Screenshot_0;1;1;1.2637;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Mio_Diario_2.0.19;Screenshot_0;1;1;1.3094;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;MyBitCast_1.0.17.7621;Screenshot_0;1;0.6;1.5091;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;1;0.6667;1.4655;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;My_Diary_6.1;Screenshot_0;0.9259;0.8065;1.4969;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Password_Notes_1.0;Screenshot_0;1;0.8;1.3531;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Secure_Notes_1.4.4;Screenshot_0;1;1;1.2899;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Native_Clipboard_4.7.2;Screenshot_0;0;0;1.2437;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;NOTA_2.13;Screenshot_0;1;1;1.0826;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;NoteLedge_Lite_1.4.1;Screenshot_0;0.8636;0.9048;1.7624;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;notePad+_3.2.10;Screenshot_0;1;0.9;1.6774;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;1.3383;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;1;1;1.2868;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Notes_(Beta)_1.07;Screenshot_0;1;0.9231;1.372;fullscreen
sift;Google Nexus 5;Pixel_3a_API_25;Notes_Plus_1.0.0;Screenshot_0;1;0.7778;1.2232;fullscreen
